product_id,product_name,category,subcategory,formality,season,materials,size,color,brand_tier,price,stock,release_date
651,Calvin Klein Chinos,Pants,Chinos,Formal,All-Season,Denim,S,Lime,Premium,261.32,0,2022-09-11
652,Gap Oxford,Shirts,Oxford,Office,Fall,"Polyester, Linen",M,White,Fast Fashion,36.26,39,2023-03-02
653,Gap Jeans,Pants,Jeans,Casual,Summer,"Cotton, Wool",S,Yellow,Fast Fashion,51.77,7,2024-05-25
654,Versace Midi,Dresses,Midi,Beach,Winter,Denim,S,Fuchsia,Luxury,1723.34,4,2023-03-07
655,Gap Blouse,Shirts,Blouse,Beach,Summer,"Cotton, Polyester",S,Fuchsia,Fast Fashion,65.29,7,2022-07-17
656,Zara Cargo,Pants,Cargo,Office,Winter,"Cotton, Denim, Wool",M,Yellow,Fast Fashion,74.5,13,2023-05-28
657,Tommy Hilfiger Oxford,Shirts,Oxford,Casual,Summer,"Linen, Cotton",M,Gray,Premium,277.1,0,2024-06-22
658,Balenciaga Cargo,Pants,Cargo,Formal,Winter,"Nylon, Polyester",S,Green,Luxury,670.86,0,2023-08-08
659,Levi's Cargo,Pants,Cargo,Beach,Fall,Linen,M,Maroon,Premium,165.69,0,2022-03-23
660,H&M Coat,Outerwear,Coat,Casual,Winter,Leather,S,Navy,Fast Fashion,114.47,44,2024-01-14
661,Zara Slacks,Pants,Slacks,Athletic,Summer,Wool,M,Teal,Fast Fashion,19.33,66,2024-02-03
662,Mango Coat,Outerwear,Coat,Party,All-Season,"Leather, Wool",S,Olive,Fast Fashion,87.46,0,2023-04-12
663,Boss Parka,Outerwear,Parka,Office,Spring,"Polyester, Leather, Wool",XS,Black,Premium,210.27,1,2022-07-03
664,Mango Jeans,Pants,Jeans,Beach,Summer,"Wool, Cotton",S,White,Fast Fashion,113.43,9,2022-10-25
665,Diesel Windbreaker,Outerwear,Windbreaker,Party,Winter,Leather,M,Green,Premium,335.76,0,2023-06-22
666,Gap Cocktail,Dresses,Cocktail,Party,Summer,Silk,S,Aqua,Fast Fashion,83.03,0,2022-11-28
667,Zara Chinos,Pants,Chinos,Office,All-Season,Satin,S,Yellow,Fast Fashion,110.24,75,2024-06-24
668,H&M Windbreaker,Outerwear,Windbreaker,Casual,Winter,"Wool, Leather, Polyester",XS,Black,Fast Fashion,113.11,75,2023-09-06
669,Mango Blazer,Outerwear,Blazer,Party,Fall,"Cashmere, Linen, Velvet",XS,Purple,Fast Fashion,27.01,0,2022-08-30
670,Diesel Mini,Dresses,Mini,Formal,Winter,Nylon,XS,Blue,Premium,223.37,0,2024-05-08
671,Levi's Cargo,Pants,Cargo,Beach,Winter,Denim,S,Purple,Premium,252.37,0,2023-04-21
672,Gap Maxi,Dresses,Maxi,Athletic,Winter,"Chiffon, Silk, Satin",S,Gray,Fast Fashion,98.57,71,2022-12-05
673,Calvin Klein Dress Shirt,Shirts,Dress Shirt,Office,Summer,Cotton,XS,Lime,Premium,153.81,0,2024-02-17
674,Gap Polo,Shirts,Polo,Party,Winter,Linen,S,Blue,Fast Fashion,23.11,40,2023-02-19
675,Gap Jacket,Outerwear,Jacket,Formal,Fall,Polyester,L,Maroon,Fast Fashion,27.36,82,2023-07-29
676,Uniqlo Jacket,Outerwear,Jacket,Beach,Summer,Wool,XS,Blue,Fast Fashion,71.72,27,2023-03-06
677,Mango Cargo,Pants,Cargo,Casual,Fall,"Denim, Cotton",XL,Fuchsia,Fast Fashion,52.94,0,2023-06-07
678,Prada Oxford,Shirts,Oxford,Party,Summer,Spandex,L,Blue,Luxury,1334.69,0,2023-12-10
679,H&M Windbreaker,Outerwear,Windbreaker,Office,Winter,"Polyester, Wool",S,Maroon,Fast Fashion,84.32,73,2023-10-12
680,Diesel Midi,Dresses,Midi,Casual,Summer,Chiffon,M,Maroon,Premium,125.7,0,2023-12-08
681,Levi's Jacket,Outerwear,Jacket,Athletic,All-Season,"Leather, Wool",L,Fuchsia,Premium,221.2,0,2022-03-08
682,Levi's T-Shirt,Shirts,T-Shirt,Athletic,Spring,Cotton,M,Aqua,Premium,268.91,0,2022-12-01
683,Diesel Polo,Shirts,Polo,Casual,All-Season,"Cotton, Polyester, Linen",S,Teal,Premium,358.46,0,2023-02-22
684,Versace Dress Shirt,Shirts,Dress Shirt,Office,Summer,Polyester,S,Lime,Luxury,1375.54,0,2024-06-22
685,Calvin Klein Cargo,Pants,Cargo,Beach,Winter,"Denim, Cotton",XS,Gray,Premium,98.07,0,2022-01-27
686,H&M Midi,Dresses,Midi,Athletic,All-Season,"Silk, Satin",M,Navy,Fast Fashion,112.44,41,2023-03-07
687,Diesel Leggings,Pants,Leggings,Beach,Summer,Silk,S,Yellow,Premium,449.24,0,2022-11-27
688,Zara Midi,Dresses,Midi,Athletic,Winter,"Velvet, Polyester",S,White,Fast Fashion,93.15,52,2024-08-01
689,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Party,All-Season,"Satin, Spandex",XS,Lime,Premium,85.78,0,2022-10-24
690,H&M Jacket,Outerwear,Jacket,Athletic,Fall,Polyester,M,Blue,Fast Fashion,120.07,19,2023-12-04
691,Mango Windbreaker,Outerwear,Windbreaker,Office,Summer,"Leather, Wool",M,Yellow,Fast Fashion,105.31,0,2022-08-18
692,Balenciaga Jeans,Pants,Jeans,Formal,Winter,"Cotton, Wool",S,Purple,Luxury,2023.74,0,2024-11-25
693,Uniqlo Dress Shirt,Shirts,Dress Shirt,Formal,Winter,"Polyester, Cotton",XL,White,Fast Fashion,86.35,36,2023-07-10
694,Boss Wedding,Dresses,Wedding,Athletic,All-Season,Chiffon,XL,Green,Premium,156.05,9,2023-06-28
695,Gap Coat,Outerwear,Coat,Formal,Winter,"Polyester, Leather, Wool",S,Fuchsia,Fast Fashion,41.21,56,2024-06-24
696,Levi's Cargo,Pants,Cargo,Office,Winter,"Cotton, Wool, Denim",XL,Gray,Premium,386.63,0,2024-03-01
697,Uniqlo Chinos,Pants,Chinos,Beach,Summer,Cotton,M,Lime,Fast Fashion,26.31,0,2024-09-12
698,Gucci Wedding,Dresses,Wedding,Athletic,Summer,"Silk, Chiffon",S,White,Luxury,878.83,3,2023-05-06
699,Calvin Klein Blouse,Shirts,Blouse,Office,Summer,Chiffon,XS,Green,Premium,487.83,0,2022-03-09
700,Diesel Mini,Dresses,Mini,Athletic,All-Season,Chiffon,L,Gray,Premium,421.69,0,2023-07-21
701,Balenciaga Maxi,Dresses,Maxi,Beach,Winter,"Silk, Chiffon",M,Aqua,Luxury,776.48,0,2024-02-10
702,Prada Jeans,Pants,Jeans,Formal,Spring,"Nylon, Leather, Chiffon",S,Fuchsia,Luxury,799.37,0,2024-09-26
703,Gap T-Shirt,Shirts,T-Shirt,Casual,Summer,Cotton,XS,Navy,Fast Fashion,119.76,0,2023-05-29
704,H&M Blouse,Shirts,Blouse,Athletic,Summer,Cotton,M,Green,Fast Fashion,23.13,59,2024-11-29
705,Tommy Hilfiger Slacks,Pants,Slacks,Formal,Summer,"Denim, Wool, Cotton",S,Olive,Premium,438.54,0,2024-10-14
706,Gucci Slacks,Pants,Slacks,Beach,Spring,"Cashmere, Leather",S,Silver,Luxury,2729.98,0,2022-12-10
707,Zara Blazer,Outerwear,Blazer,Athletic,Summer,"Wool, Polyester",S,Purple,Fast Fashion,29.62,65,2022-11-16
708,Tommy Hilfiger T-Shirt,Shirts,T-Shirt,Casual,All-Season,"Polyester, Linen",L,Black,Premium,217.65,0,2022-08-12
709,H&M Jeans,Pants,Jeans,Athletic,Spring,"Satin, Silk, Linen",M,Yellow,Fast Fashion,83.38,61,2022-11-11
710,Gucci Blazer,Outerwear,Blazer,Athletic,Fall,"Wool, Polyester",L,Silver,Luxury,622.2,0,2022-07-02
711,H&M Midi,Dresses,Midi,Casual,Winter,"Chiffon, Satin",M,Navy,Fast Fashion,106.42,74,2024-08-05
712,Gap Coat,Outerwear,Coat,Party,Summer,Wool,M,Aqua,Fast Fashion,61.5,38,2024-04-30
713,Uniqlo Leggings,Pants,Leggings,Formal,Summer,"Wool, Cotton",XL,Gray,Fast Fashion,39.18,58,2024-10-09
714,Uniqlo Leggings,Pants,Leggings,Athletic,Winter,"Leather, Linen, Cashmere",M,Teal,Fast Fashion,75.64,0,2024-05-06
715,Zara Midi,Dresses,Midi,Athletic,Fall,"Silk, Chiffon, Satin",L,Lime,Fast Fashion,82.19,1,2023-03-06
716,Calvin Klein T-Shirt,Shirts,T-Shirt,Athletic,Summer,Cotton,L,Purple,Premium,274.88,0,2022-07-05
717,Diesel Coat,Outerwear,Coat,Casual,Winter,"Leather, Wool",L,Teal,Premium,409.96,0,2024-11-18
718,Prada Cargo,Pants,Cargo,Beach,Winter,"Wool, Denim, Cotton",XS,Black,Luxury,1866.99,0,2024-08-22
719,Uniqlo Oxford,Shirts,Oxford,Party,Fall,Denim,S,Olive,Fast Fashion,54.88,8,2024-09-24
720,Zara Leggings,Pants,Leggings,Formal,Spring,"Denim, Cotton, Wool",M,Olive,Fast Fashion,36.18,83,2024-11-21
721,Uniqlo Slacks,Pants,Slacks,Office,Winter,"Denim, Cotton",S,White,Fast Fashion,34.02,6,2022-10-28
722,Diesel Oxford,Shirts,Oxford,Casual,Spring,"Polyester, Cotton, Linen",M,Green,Premium,418.26,7,2024-10-18
723,H&M T-Shirt,Shirts,T-Shirt,Casual,Winter,"Cotton, Polyester, Linen",XS,Teal,Fast Fashion,108.34,42,2023-07-11
724,Uniqlo Wedding,Dresses,Wedding,Athletic,Fall,Chiffon,S,White,Fast Fashion,56.21,27,2023-12-22
725,Tommy Hilfiger Oxford,Shirts,Oxford,Formal,Spring,Cotton,XL,Olive,Premium,401.24,0,2023-06-11
726,Mango Mini,Dresses,Mini,Formal,Spring,Satin,M,Maroon,Fast Fashion,16.03,0,2024-09-05
727,Levi's Blazer,Outerwear,Blazer,Formal,Summer,Leather,XL,Blue,Premium,494.72,0,2022-07-08
728,Uniqlo Slacks,Pants,Slacks,Formal,Winter,"Cotton, Wool",M,Black,Fast Fashion,80.74,85,2022-11-29
729,H&M Oxford,Shirts,Oxford,Beach,All-Season,Linen,S,Maroon,Fast Fashion,44.47,2,2023-09-13
730,H&M Slacks,Pants,Slacks,Casual,Winter,"Cotton, Denim",XL,Fuchsia,Fast Fashion,20.6,1,2022-06-02
731,Gap Slacks,Pants,Slacks,Beach,Spring,Tweed,S,Yellow,Fast Fashion,19.94,0,2022-06-18
732,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Party,Summer,Wool,L,Maroon,Premium,494.88,0,2024-10-28
733,Gap Chinos,Pants,Chinos,Formal,Summer,"Velvet, Silk",L,Fuchsia,Fast Fashion,45.38,40,2022-12-23
734,Tommy Hilfiger Jeans,Pants,Jeans,Athletic,Fall,Wool,S,Navy,Premium,292.22,3,2024-02-16
735,Gap Slacks,Pants,Slacks,Beach,Fall,"Cotton, Wool",M,Aqua,Fast Fashion,115.82,82,2023-07-01
736,Uniqlo Wedding,Dresses,Wedding,Athletic,Summer,Silk,XS,Teal,Fast Fashion,46.8,30,2023-10-11
737,Versace Oxford,Shirts,Oxford,Formal,Summer,"Wool, Satin",XS,Navy,Luxury,1190.04,0,2022-04-01
738,H&M Slacks,Pants,Slacks,Athletic,Fall,Denim,XS,Green,Fast Fashion,45.72,19,2022-11-22
739,Mango Polo,Shirts,Polo,Athletic,Fall,Rayon,L,Silver,Fast Fashion,86.58,0,2024-08-08
740,Uniqlo Blouse,Shirts,Blouse,Beach,Summer,"Linen, Cotton, Polyester",XL,Gray,Fast Fashion,62.33,86,2022-04-12
741,Levi's Dress Shirt,Shirts,Dress Shirt,Formal,Fall,Polyester,S,Teal,Premium,444.36,0,2022-01-07
742,Louis Vuitton Oxford,Shirts,Oxford,Formal,Fall,Linen,M,Aqua,Luxury,2409.88,0,2023-01-09
743,Uniqlo Leggings,Pants,Leggings,Beach,Fall,"Cotton, Denim, Wool",L,Navy,Fast Fashion,19.01,13,2022-11-05
744,H&M Oxford,Shirts,Oxford,Formal,Fall,"Polyester, Cotton",S,Maroon,Fast Fashion,77.3,70,2023-11-01
745,Boss Jeans,Pants,Jeans,Party,Summer,Wool,M,Aqua,Premium,428.17,0,2022-03-10
746,Mango Parka,Outerwear,Parka,Casual,Summer,"Leather, Polyester",XS,Olive,Fast Fashion,115.71,52,2024-02-17
747,Calvin Klein Parka,Outerwear,Parka,Casual,Spring,"Leather, Polyester",XL,Lime,Premium,277.81,0,2024-11-01
748,H&M Jacket,Outerwear,Jacket,Formal,Fall,"Leather, Polyester",S,Silver,Fast Fashion,76.66,19,2023-08-03
749,Versace Windbreaker,Outerwear,Windbreaker,Formal,Spring,Leather,S,Silver,Luxury,1448.81,7,2024-11-23
750,Boss Wedding,Dresses,Wedding,Formal,Spring,"Satin, Silk",S,Navy,Premium,81.83,8,2022-01-14
751,Zara Blazer,Outerwear,Blazer,Casual,Fall,Denim,S,Gray,Fast Fashion,120.66,45,2023-10-11
752,H&M Blouse,Shirts,Blouse,Formal,Summer,"Polyester, Cotton",M,Purple,Fast Fashion,60.27,0,2023-06-13
753,Calvin Klein Midi,Dresses,Midi,Athletic,Summer,Chiffon,XL,Green,Premium,134.32,0,2024-05-21
754,Boss Coat,Outerwear,Coat,Office,Spring,"Cotton, Satin",M,Yellow,Premium,242.11,0,2022-05-12
755,Zara Leggings,Pants,Leggings,Formal,Winter,Denim,L,Green,Fast Fashion,16.04,2,2022-06-07
756,Boss Blazer,Outerwear,Blazer,Formal,Fall,"Wool, Polyester, Leather",S,Olive,Premium,384.68,0,2023-09-17
757,Levi's Slacks,Pants,Slacks,Office,Summer,"Cotton, Wool",L,White,Premium,194.84,0,2024-09-01
758,Mango Oxford,Shirts,Oxford,Athletic,Spring,Silk,XS,Green,Fast Fashion,105.33,21,2023-05-26
759,Boss Wedding,Dresses,Wedding,Formal,Winter,"Polyester, Linen, Tweed",L,Lime,Premium,139.99,0,2024-05-12
760,Calvin Klein Slacks,Pants,Slacks,Athletic,Summer,Wool,XL,Fuchsia,Premium,108.41,0,2024-06-07
761,H&M Blazer,Outerwear,Blazer,Office,Fall,"Polyester, Leather",S,Olive,Fast Fashion,86.2,41,2024-01-29
762,Mango Cocktail,Dresses,Cocktail,Party,Fall,"Silk, Satin",XS,Gray,Fast Fashion,29.47,11,2024-04-10
763,Uniqlo Coat,Outerwear,Coat,Casual,Winter,"Polyester, Wool, Leather",L,Lime,Fast Fashion,52.11,81,2024-01-18
764,H&M Leggings,Pants,Leggings,Casual,Winter,"Cotton, Wool",S,Yellow,Fast Fashion,79.54,41,2023-11-23
765,Versace Polo,Shirts,Polo,Formal,Fall,"Linen, Cotton",M,Aqua,Luxury,923.46,0,2024-04-27
766,Zara Blazer,Outerwear,Blazer,Beach,Summer,"Leather, Wool",L,Maroon,Fast Fashion,24.93,36,2023-07-30
767,H&M Midi,Dresses,Midi,Formal,Winter,Velvet,M,Teal,Fast Fashion,76.09,69,2022-04-05
768,Calvin Klein Parka,Outerwear,Parka,Casual,Summer,"Leather, Wool",L,Silver,Premium,369.02,0,2023-06-15
769,Zara Cocktail,Dresses,Cocktail,Athletic,Winter,"Silk, Satin, Chiffon",M,Teal,Fast Fashion,35.26,87,2022-04-30
770,Calvin Klein Blouse,Shirts,Blouse,Casual,Summer,Polyester,L,Fuchsia,Premium,477.78,0,2023-10-11
771,Mango Blazer,Outerwear,Blazer,Party,Summer,Leather,L,Silver,Fast Fashion,31.65,35,2022-09-27
772,Versace T-Shirt,Shirts,T-Shirt,Formal,Spring,"Polyester, Linen, Cotton",L,Teal,Luxury,1243.52,0,2023-05-12
773,Balenciaga Leggings,Pants,Leggings,Athletic,Fall,"Cotton, Denim, Wool",S,Olive,Luxury,2671.77,4,2024-08-08
774,Calvin Klein Jacket,Outerwear,Jacket,Athletic,Winter,Leather,M,Maroon,Premium,288.98,5,2022-10-07
775,Mango Blazer,Outerwear,Blazer,Formal,Winter,"Cashmere, Cotton",L,Aqua,Fast Fashion,38.75,0,2024-08-16
776,Mango Jeans,Pants,Jeans,Office,All-Season,"Wool, Denim",M,Fuchsia,Fast Fashion,100.45,0,2024-11-21
777,H&M Leggings,Pants,Leggings,Athletic,Winter,Cotton,M,Blue,Fast Fashion,16.03,28,2022-10-14
778,Mango Leggings,Pants,Leggings,Casual,All-Season,Wool,M,Lime,Fast Fashion,41.71,59,2023-03-07
779,Mango Polo,Shirts,Polo,Beach,All-Season,Polyester,M,White,Fast Fashion,116.78,58,2022-08-07
780,Diesel Parka,Outerwear,Parka,Casual,Fall,"Wool, Leather, Polyester",S,White,Premium,487.46,0,2022-01-28
781,Prada Jacket,Outerwear,Jacket,Beach,Winter,"Wool, Leather",L,Maroon,Luxury,1375.96,4,2023-03-07
782,Calvin Klein Blazer,Outerwear,Blazer,Athletic,All-Season,"Linen, Satin",S,Maroon,Premium,314.05,0,2023-01-03
783,Levi's Midi,Dresses,Midi,Formal,Spring,Silk,M,Blue,Premium,344.87,0,2023-01-06
784,Zara Jeans,Pants,Jeans,Athletic,Summer,"Leather, Linen",L,Gray,Fast Fashion,31.67,8,2024-01-17
785,Mango Polo,Shirts,Polo,Office,Summer,"Cashmere, Chiffon, Rayon",M,Lime,Fast Fashion,67.66,17,2024-06-08
786,Calvin Klein Jeans,Pants,Jeans,Beach,Fall,Denim,L,Blue,Premium,407.88,0,2023-01-24
787,Tommy Hilfiger Jeans,Pants,Jeans,Party,Fall,Cotton,M,White,Premium,254.86,1,2022-05-03
788,Uniqlo Blouse,Shirts,Blouse,Casual,Summer,Cotton,S,Blue,Fast Fashion,82.99,46,2024-04-25
789,Mango Midi,Dresses,Midi,Beach,All-Season,"Satin, Silk",M,Fuchsia,Fast Fashion,69.68,20,2022-07-29
790,H&M Slacks,Pants,Slacks,Casual,Summer,"Wool, Cotton, Denim",M,Fuchsia,Fast Fashion,30.55,7,2023-04-18
791,Zara Leggings,Pants,Leggings,Party,Fall,Chiffon,S,Green,Fast Fashion,55.18,3,2024-04-16
792,Gap Jeans,Pants,Jeans,Casual,Winter,Linen,L,Lime,Fast Fashion,22.82,8,2022-11-12
793,Uniqlo Polo,Shirts,Polo,Beach,Fall,"Linen, Polyester",M,Teal,Fast Fashion,42.11,0,2023-03-04
794,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Party,Summer,"Linen, Nylon, Silk",S,Green,Premium,198.0,0,2022-11-25
795,Uniqlo Blouse,Shirts,Blouse,Casual,Spring,"Spandex, Satin",XS,Olive,Fast Fashion,81.07,90,2024-07-23
796,Uniqlo Jacket,Outerwear,Jacket,Beach,Fall,Polyester,M,Lime,Fast Fashion,81.4,35,2022-04-21
797,Calvin Klein Maxi,Dresses,Maxi,Beach,Winter,Chiffon,XL,Black,Premium,325.75,0,2024-10-01
798,Prada Jacket,Outerwear,Jacket,Formal,Spring,"Wool, Leather",M,Black,Luxury,1325.37,0,2024-08-19
799,H&M Wedding,Dresses,Wedding,Beach,Fall,Nylon,S,Blue,Fast Fashion,106.37,47,2022-02-17
800,Levi's Parka,Outerwear,Parka,Athletic,Fall,"Cashmere, Denim",S,Purple,Premium,469.92,0,2024-03-28
801,Zara Maxi,Dresses,Maxi,Casual,Spring,Denim,S,Fuchsia,Fast Fashion,56.79,49,2022-04-25
802,Zara Wedding,Dresses,Wedding,Beach,Fall,"Silk, Chiffon",XL,Purple,Fast Fashion,24.76,36,2023-12-08
803,Uniqlo Blazer,Outerwear,Blazer,Formal,Spring,"Wool, Polyester",M,Purple,Fast Fashion,114.42,46,2022-06-07
804,H&M Mini,Dresses,Mini,Office,Fall,"Silk, Satin, Chiffon",M,Fuchsia,Fast Fashion,49.82,43,2024-08-10
805,Gap Dress Shirt,Shirts,Dress Shirt,Beach,Fall,"Silk, Denim",XL,Olive,Fast Fashion,47.2,58,2022-02-08
806,Levi's Chinos,Pants,Chinos,Party,Winter,Cotton,XL,Purple,Premium,247.79,0,2022-09-01
807,Gap Cocktail,Dresses,Cocktail,Athletic,Winter,Linen,S,Purple,Fast Fashion,74.37,0,2023-10-31
808,Gucci Coat,Outerwear,Coat,Athletic,Winter,"Wool, Polyester, Leather",M,Navy,Luxury,1095.91,0,2023-02-20
809,Boss Dress Shirt,Shirts,Dress Shirt,Casual,Spring,Cashmere,S,Lime,Premium,324.21,0,2023-12-21
810,Mango Polo,Shirts,Polo,Office,Summer,"Cashmere, Tweed",S,Purple,Fast Fashion,110.59,28,2023-06-06
811,Levi's Jacket,Outerwear,Jacket,Beach,Fall,"Leather, Polyester",S,Olive,Premium,217.77,0,2023-02-03
812,Mango Midi,Dresses,Midi,Casual,Summer,Silk,L,White,Fast Fashion,28.88,47,2024-11-22
813,Diesel Blouse,Shirts,Blouse,Office,Summer,"Rayon, Spandex",S,Silver,Premium,199.0,1,2024-12-02
814,Gucci Coat,Outerwear,Coat,Beach,Summer,"Silk, Nylon, Linen",S,White,Luxury,714.81,5,2022-06-06
815,Louis Vuitton Parka,Outerwear,Parka,Beach,All-Season,"Wool, Leather",L,Navy,Luxury,444.55,5,2022-04-12
816,Boss Jeans,Pants,Jeans,Formal,Summer,"Wool, Denim",M,Olive,Premium,282.72,0,2024-10-23
817,Levi's Blouse,Shirts,Blouse,Party,Summer,"Cotton, Linen",M,Blue,Premium,499.62,0,2023-08-13
818,Prada Cargo,Pants,Cargo,Formal,Spring,"Wool, Cotton",XS,Olive,Luxury,1191.43,0,2024-05-09
819,Mango Blazer,Outerwear,Blazer,Formal,Winter,"Tweed, Nylon",S,Teal,Fast Fashion,82.53,61,2023-11-04
820,Gap Blazer,Outerwear,Blazer,Party,Summer,"Leather, Polyester, Wool",S,White,Fast Fashion,94.52,4,2023-11-02
821,Boss Wedding,Dresses,Wedding,Formal,Winter,"Cashmere, Polyester",S,Blue,Premium,151.23,0,2022-04-09
822,Gap Chinos,Pants,Chinos,Casual,Winter,Satin,L,White,Fast Fashion,95.31,13,2023-01-01
823,H&M Coat,Outerwear,Coat,Formal,Fall,"Cotton, Denim, Cashmere",XS,Olive,Fast Fashion,28.66,58,2024-07-10
824,Uniqlo Parka,Outerwear,Parka,Athletic,Fall,Wool,L,Gray,Fast Fashion,65.74,65,2022-11-06
825,Gap Slacks,Pants,Slacks,Party,Winter,"Cotton, Denim",M,Silver,Fast Fashion,73.69,23,2024-12-18
826,Uniqlo Slacks,Pants,Slacks,Office,Winter,"Wool, Denim",L,Teal,Fast Fashion,116.65,0,2024-08-01
827,Uniqlo Jeans,Pants,Jeans,Beach,All-Season,"Wool, Cotton",M,Lime,Fast Fashion,61.73,18,2024-05-17
828,Zara Slacks,Pants,Slacks,Athletic,Fall,"Wool, Cotton, Denim",L,Fuchsia,Fast Fashion,102.34,52,2022-10-09
829,Zara Dress Shirt,Shirts,Dress Shirt,Office,Spring,Leather,M,Silver,Fast Fashion,20.31,10,2022-08-05
830,Diesel Jacket,Outerwear,Jacket,Beach,Fall,Cotton,L,White,Premium,189.3,6,2024-02-13
831,Louis Vuitton Dress Shirt,Shirts,Dress Shirt,Formal,Spring,"Chiffon, Silk, Cashmere",M,Maroon,Luxury,1010.93,0,2022-12-15
832,Mango Leggings,Pants,Leggings,Beach,Summer,Denim,XL,Navy,Fast Fashion,43.59,41,2024-09-08
833,Levi's Oxford,Shirts,Oxford,Casual,Spring,"Cotton, Linen, Polyester",S,Maroon,Premium,252.39,0,2023-04-08
834,H&M Blouse,Shirts,Blouse,Athletic,Winter,"Cotton, Linen",XL,Maroon,Fast Fashion,64.59,88,2022-08-01
835,H&M Jacket,Outerwear,Jacket,Office,Spring,"Satin, Nylon",M,Fuchsia,Fast Fashion,115.13,26,2022-04-15
836,H&M Maxi,Dresses,Maxi,Casual,Spring,Spandex,L,Lime,Fast Fashion,75.72,0,2024-05-04
837,Uniqlo Jeans,Pants,Jeans,Party,Summer,Wool,L,Blue,Fast Fashion,103.38,0,2024-11-07
838,Zara Polo,Shirts,Polo,Athletic,Spring,Polyester,S,White,Fast Fashion,105.61,8,2022-04-06
839,Diesel Dress Shirt,Shirts,Dress Shirt,Formal,Fall,Polyester,L,Aqua,Premium,133.48,0,2022-02-10
840,Mango Coat,Outerwear,Coat,Beach,Winter,"Polyester, Leather",XS,Aqua,Fast Fashion,112.94,64,2023-03-03
841,Balenciaga Slacks,Pants,Slacks,Beach,Spring,"Cotton, Denim, Wool",S,Navy,Luxury,1217.67,0,2023-07-11
842,Zara Coat,Outerwear,Coat,Beach,Spring,Nylon,S,Navy,Fast Fashion,16.53,66,2024-04-11
843,Boss Leggings,Pants,Leggings,Athletic,Winter,"Cotton, Wool, Denim",L,Navy,Premium,320.98,0,2024-05-29
844,Gap Polo,Shirts,Polo,Athletic,All-Season,"Cotton, Linen",M,Silver,Fast Fashion,82.78,81,2022-06-30
845,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Office,Fall,Cashmere,L,Purple,Premium,276.49,12,2022-09-22
846,Diesel Blazer,Outerwear,Blazer,Office,Summer,Polyester,S,Yellow,Premium,362.39,0,2023-07-02
847,Boss Cargo,Pants,Cargo,Formal,Spring,"Wool, Denim",M,Lime,Premium,359.53,0,2024-01-05
848,Gucci Cocktail,Dresses,Cocktail,Beach,Winter,Silk,XS,Purple,Luxury,1446.36,0,2023-04-22
849,H&M Blouse,Shirts,Blouse,Beach,Fall,"Polyester, Cotton, Linen",S,Olive,Fast Fashion,50.56,10,2023-11-30
850,Gap Wedding,Dresses,Wedding,Party,Winter,"Satin, Chiffon, Silk",L,Teal,Fast Fashion,34.97,19,2024-10-19
851,Zara Mini,Dresses,Mini,Formal,Spring,"Silk, Satin, Chiffon",M,Fuchsia,Fast Fashion,50.79,74,2022-06-25
852,Prada Wedding,Dresses,Wedding,Formal,Summer,"Satin, Chiffon",XL,Lime,Luxury,2844.98,0,2022-06-12
853,Levi's Cargo,Pants,Cargo,Beach,All-Season,"Satin, Cashmere, Chiffon",M,Maroon,Premium,283.37,0,2023-09-26
854,Calvin Klein Cargo,Pants,Cargo,Formal,Winter,"Cotton, Wool, Denim",M,Blue,Premium,342.66,1,2023-08-14
855,Louis Vuitton Maxi,Dresses,Maxi,Beach,All-Season,"Satin, Chiffon, Silk",L,Purple,Luxury,692.41,0,2022-03-16
856,Tommy Hilfiger T-Shirt,Shirts,T-Shirt,Casual,Fall,"Satin, Velvet, Spandex",L,Blue,Premium,476.01,4,2022-11-04
857,Balenciaga Parka,Outerwear,Parka,Beach,Spring,"Leather, Polyester, Wool",M,Olive,Luxury,657.0,5,2023-09-26
858,H&M Chinos,Pants,Chinos,Office,Summer,"Cotton, Wool, Denim",S,Navy,Fast Fashion,64.19,82,2023-08-17
859,Tommy Hilfiger Windbreaker,Outerwear,Windbreaker,Athletic,Spring,"Polyester, Wool, Leather",M,Purple,Premium,86.95,0,2022-10-03
860,Uniqlo Windbreaker,Outerwear,Windbreaker,Casual,Winter,"Cotton, Spandex",S,Aqua,Fast Fashion,88.31,0,2024-01-04
861,Tommy Hilfiger Dress Shirt,Shirts,Dress Shirt,Formal,Summer,"Linen, Polyester",S,Gray,Premium,247.42,10,2023-01-30
862,Boss Oxford,Shirts,Oxford,Beach,Summer,"Cotton, Polyester, Linen",M,Blue,Premium,208.45,0,2023-08-24
863,Zara Oxford,Shirts,Oxford,Athletic,Fall,"Linen, Cotton",M,Yellow,Fast Fashion,45.75,67,2023-12-25
864,Uniqlo Midi,Dresses,Midi,Athletic,Winter,"Spandex, Denim, Tweed",M,Green,Fast Fashion,56.77,82,2024-08-07
865,Prada Leggings,Pants,Leggings,Beach,Fall,"Cotton, Wool",L,Black,Luxury,2339.66,0,2022-02-02
866,H&M Cargo,Pants,Cargo,Party,Winter,"Wool, Cotton, Denim",S,Black,Fast Fashion,72.45,76,2023-03-30
